text,label,check_lupa_spasi
anies menjelaskan konsep awal jaklingko dan step by step caranya merealisasikan idenya di video hampir 11 menit ini kita bisa paham bagaimana cara pikir anies baswedan yang sangat sejalan dengan narasi kampanyenya keadilan untuk semua adil untuk penumpang adil untuk sopir adil untuk pemilik angkutan benar memang untuk mewujudkan keadilan itu kita harus sering membuka ruangruang diskusi dan untuk merealisasikan ide ini anies baswedan membuka forum diskusi sampai 88x kita butuh pemimpin yang sabar dan mau mendengar rakyatnya agar isi kepala kita bisa selaras untuk halhal yang mungkin tidak kita suka karena ketidaktahuan atau kurangnya pemahaman kita dengan isi kepala orang lain video ini bukan sekadar retorika bicara tapi sudah menjadi bukti salah satu keberhasilan anies baswedan di jakarta salut sih seorang akademisi bisa mengeksekusi idenya,Politik,False
utamakan gagasan dan diskusi anies kampanye jogetjoget sudah mulai berkurang volumenya,Politik,False
ajak menangkan prabowo gibran sby lanjutkan program pak jokowi,Politik,False
41 hari menuju pemungutan suara 2024 pilih capres nomor 2 prabowo gibran insyaallah ada 2 khasiat program unggulan presiden lanjut makan siang gratis di sekolah dan bantuan gizi untuk ibu hamil,Politik,False
masa anies disebut politik identitas yang lain engga,Politik,False
paslon amin menunjukkan gaya kampanye yg asik website keren program desak anies slepet imin sampai buat film mantab1 jangan lupa saksikan ntar ya,Politik,False
hukum yang tegak harapan kita sejahtera merata idaman bersama ganjar pranowomahfud md pilihan kita,Politik,False
menjegal videotron anies baswedan hanya bagian kecil saja dari bentuk politik represif kekuasaan jokowi terhadap politik demokrasi sportif jujur dan adil yang justru diamanatkan rakyat kepadanya sadar atau tidak jokowi tengah melubangi perahunya sendiri jokowi dengan kekuasaannya ia mengira mampu memberangus suara rakyat yang menuntut perubahan dengan beragam caracara politik represif menempatkan pj gubernur di sebagian besar provinsi membiarkan iparnya menjadi ketua mk dan menggunakan mk sebagai alat melanggengkan kekuasaan menjegal kegiatan kampanye lawan politik memaksa birokrasi hingga ke tingkat desa untuk memenangkan pencalonan anaknya sebenarnya membuat jokowi hanya semakin dalam menggali kuburnya sendiri jokowi gelap mata dan menjadi amnesia sejarah tahun 1928 belanda jauh lebih kuat posisinya dibandingkan jokowi hari ini begitu pula rakyat posisinya jauh lebih lemah dulu dibanding hari ini tapi belanda kalah juga jokowi dengan kroninya ingin mengambil posisi belanda hari ini tapi dia lupa resiko yang dipikulnya jauh lebih berbahaya jokowi lupa diri bahwa dia bukan belanda dan tentara serta polisinya juga serumpun dengan penduduk negara yang dikuasainya semakin represif kekuasaan jokowi menekan arus tuntutan perubahan semakin menguat pula perlawanan rakyat yang akan dihadapinya kamuflase propaganda politik riang gembira dan menang satu putaran tak mampu lagi menutupi wajah asli politik nir etik ala jokowi dan fakta semakin ambruknya citra jokowi akibat caracara politik brutalnya dalam pikirannya pilpres 2024 mendatang yang jauh lebih solid perencanaanya daripada pilpres 2019 yang lalu akan berjalan sesuai dengan skenario yang telah disusun berbulanbulan sebelumnya tapi lihat saja puncaknya disaat hari pencoblosan dan perhitungan rekapitulasi suara di tps nanti jokowi dan kekuasaanya akan terhenyak pucat dan terkencingkencing melihat bahwa situasi tak berjalan sesuai rencana yang telah diatur begitu melihat rakyat membludak turun mengawal perhitungan suara maka hanya dalam hitungan jam orangorang kuat dan penjilat yang selama ini berjanji akan melindunginya lari satu persatu meninggalkannya aparat tak akan mampu berbuat apaapa kecuali kembali memihak kepada kekuatan rakyat tak ada pilihan lain kecuali mengawal masifnya desakan perubahan yang tak mampu lagi halanghalangi dulu ketika situasi perlawan rakyat terjadi belanda lari kembali pulang ke negeri leluhurnya membawa kekalahan tanpa ada yang menuntut pertanggung jawaban atas ulahnya kalau sekarang jokowi kalah mau kemana larinya padahal segudang tanggung jawab tengah menantinya,Politik,False
semangat rakyat dukung prabowo semakin tak terbendung kitaselaluada untukpragibs,Politik,False
dengan ketegasan ganjarmahfud solusi tumpang tindih regulasi menjadi senjata ampuh di tangan presiden,Politik,False
positioning pak ganjar malam ini bagus sekali debat pertama terlihat netral debat yang sekarang mengambil posisi mencuri perhatian teruskan pak kalau amin tidak menang 1 putaran kami tunggu bapak di putaran kedua,Politik,False
kapolri listyo sigit prabowo singgung pemimpin yang melanjutkan presiden jokowi bukan yang mencari perbedaan,Politik,False
suara ajengan muda ciamis bergemuruh prabowo gibran akan membawa perubahan yang nyata darijabar untukindonesia,Politik,False
prabowo juga bawa politik sara di 2019 gandeng hrs dkk itu bisa dibilang hampir berhasil tpi jokowi pinter juga konternya dgn gandeng ketua mui s,Politik,False
ganjar pranowo memastikan bahwa pendidikan inklusif merata di seluruh wilayah,Sosial Budaya,False
capres ganjar pranowo berkomitmen untuk menjaga keutuhan konstitusi atau aturan dasar negara demi keadilan,Ideologi,False
capres cawapres ganjar pranowo mahfud md pemimpin yang menjunjung tinggi nilainilai keadilan dan kebersamaan jn18d1,Ideologi,False
calon presiden capres nomor ururt 2 prabowo subianto bakal menghadiri rapat pimpinan nasional rapimnas prabowo subianto,Politik,False
sosok pemimpin yg berjiwa besar tidak emosional kaya hati amanah sehat selalu pa anies insya allah presiden 2024 aamiin,Politik,False
tidak usah ragu ganjar pranowo mahfud md bakal jadi tim yang bawa indonesia ke arah yang keren di pilpres 14 feb 2024rjnxybr,Politik,False
sampai kapan kubu prabowo bodohi rakyat oleh tiand raharjo sangat menggelitik sebenarnya melihat kubu prabowo gibran dengan masif mengampanyekan pilpres satu putaran dengan alasan menghemat uang negara ini tentu pembodohan sekaligus pengkerdilan yang luar biasa terhadap hakhak rakyat kemungkinan prabowo kalah di putaran dua memang sangat besar dan narasi itu mudah kita tebak hanya untuk menutupi kepanikan yang makin mendera kubu mereka bayangkan saja segala infrastruktur negara sudah dipakai dari mulai aparat hingga penjabat kepala daerah juga sudah dilibatkan untuk memenangkan prabowo gibran tapi hasil surveinya masih saja mentok tak kunjung mencapai 50 persen itu adalah fakta yang sulit dibantah kita tahu beberapa hari lalu sempat viral foto pj gubernur jateng nana menjemput prabowo dan tim kampanyenya di bandara ahmadyani saat perayaan hut psi kapasitas prabowo saat itu jelas bukan sebagai menteri melainkan capres apakah anda percaya nana bakal diam saja dan tidak berusaha menambal suara untuk prabowo dengan posisinya saat ini namun ternyata masyarakat tak mudah ditekan dan itulah yang terjadi di lapangan masyarakat tetap berpegang teguh dengan pendirian untuk menentukan siapa sosok yang layak memimpin negeri ini dan prabowo rupanya jauh dari figur yang diharapkan barangkali bukan hanya jejak masa lalunya yang hitam namun juga karena kinerjakinerjanya yang justru kerap menyodorkan kegagalan contoh konkret adalah mangkraknya food estate yang menghabiskan duit negara triliunan rakyat adalah pembaca peristiwa yang baik jika melihat pelanggaran pada pilpres kali ini yang paling banyak memang kubu prabowo bukan hanya pelanggaran sebetulnya namun juga arogansi dan kesewenangwenangan yang mereka perlihatkan dengan beringas dari mulai mempermainkan hukum lewat mahkamah konstitusi perusakan baliho kubu rival hingga tindakantindakan intimidatif pada putaran kedua sudah pasti seluruh akal sehat dan nalar publik akan bersatu membakar semangat untuk mencegah kesewenangwenangan itu berkuasa inilah yang bikin kubu prabowo ketakutan bukan main dan mulai menyenandungkan halhal konyol kita percaya daulat akan selamanya berada di tangan rakyat tak ada yang bisa membendung tekad yang sudah membara menyalanyala belum lagi jika kita bicara soal logistik kubu prabowo mungkin saja keteteran di putaran kedua karena kampanye saat ini yang sudah begitu masif baliho bertebaran dimanamana iklan media sosial yang nilai biayanya sangat fantastis belum lagi biaya publik figur yang mereka gunakan sebagai buzzer dan hasilnya justru bikin mereka uringuringan geram bukan kepalang para pelaku survei kredibel beberapa kali bahkan menyebutkan tidak ditemukan adanya data bahwa pilpres akan terjadi satu putaran jika melihat hasil survei saat ini peluang besar putaran kedua prabowo akan berhadaphadapan dengan ganjar pranowo,Politik,False
jangan sampai kecurangan pemilu terjadi lagi memilih prabowo dan gibran sama saja melanjutkan jokowi 3 periode,Politik,False
masa depan yang cerah dengan kebersamaan keumatan solid mendukung ganjar pranowo dan mahfud md di pilpres mendatang,Politik,False
milih ganjar pranowo aja bro dia serius banget ngurus isu kesehatan dan tindakan buat atasi pandemi keren jn18d1,Politik,False
dukungan penuh untuk pak ganjar pranowo yang telah menciptakan smkn jat3ng anakanak miskin kini memiliki peluang lebih besar untuk meraih mimpi mereka,Politik,False
anies separuh tentara kita tidak punya rumah dinas sementara menterinya punya 340 hektar tanah gemoy langsung kena ulti,Politik,False
save the date pesta rakyat bulan depan party of democracy jangan lupa mari kita pilih ganjar pranowo dan buat indonesia lebih baik,Politik,False
pemerintah harus menggandeng masyarakat dari awal sebelum proses penambangan berlangsung tidak meninggalkan mereka seperti pengerjaan food estate di kalteng yang dikerjakan prabowo tanpa melibatkan masyarakat sekitar sehingga kerugiannya double negara rugi karena ladang food dijadikan lahan bisnis pejabatnya sendiri dan masyarakat kena bencana alam dari pembabatan hutan sembarangan dari lahan singkong yang gagal dan mangkrak pelibatan masyarakat digambarkan mahfud keberhasilan program di jawa tengah dengan cara musrenbang selain izin di sana juga menyerap aspirasi sekaligus melakukan kesepakatan bersama yang saling menguntungkan semua pihak semua dilakukan agar warga tidak hanya menjadi korban dari dampak lingkunga saja tapi juga turut serta mencegah dan ikut dalam prosesi penambangan sesuai dengan kemampuan mereka entah menjadi pekerja di lapangannya sampai di lain bagian agar mereka tidak tertinggal dari pekerja asing pendidikan yang cukup sesuai minat bakat juga perlu diajarkan pada generasi muda lewat program sekolah vokasi maupun sekolah kejuruan gratis yang juga sudah digagas ganjar dan mahfud semua saling berkesinambungan berjalan sayuksayuk rukun saling merangkul tentu semua harus dimulai dari pemimpinnya yang akan memberikan contoh agar dijalankan pemerintahan di setiap daerah dengan baik pula itu bagian dari rancangan matang ganjarmahfud untuk membangun negeri ini lewat infrastruktur juga melihat aspek alam yang memang sudah bersahabat dengan kita hanya ganjar dan mahfud yang mampu lewat debat kemarin komitmen itu semakin matang dengan konsisten untuk melayani rakyat yang bisa dilihat dari rekam jejak keduanya selama ini karena calon lain tidak menggambarkan itu dengan detail hanya pemaparan secara umumnya kesungguhan dalam komitmen memperbaiki alam demi mewujudkan pembangunan berkelanjutan dan berkeadilan bagi seluruh rakyat indonesia itu hanya nampak pada paslon 03 kepercayaan itu timbul dari rekam jejak dan keseriusan mereka dalam mengeluarkan problem solving serta merancang matang program yang bermanfaat bagi semua pihak,Sumber Daya Alam,False
anies baswedan saya terkejut pak presiden kok komentar debat makin mantap pilih pasangan amin anies baswedan muhaimin iskandar no 1,Politik,False
prabowo and gibran teruslah berjuang untuk kebaikan indonesia pilihprabowogibran02 semoga berhasil,Politik,False
untuk petani paslon 03 capres ganjar pranowo mendengarkan aspirasi kalian kuota pupuk akan ditingkatkan untuk mendukung pertanian kita,Ekonomi,False
pasangan capres dan cawapres ri no 03 ganjar pranowo mahfud md yakin ekonomi kita bisa tumbuh mencapai pesat 7 setiap tahun,Ekonomi,False
prabowo janji pertumbuhan ekonomi ri tembus 8 persen,Ekonomi,False
analisis drone emprit setelah debat prabowo terima sentimen negatif terbesar,Politik,False
hantaman terkeras anies soal kegagalan food estate dan tni tak miliki rumah dinas,Politik,False
bukan tangisan buzzer berbayar tapi tangisan ketulusan dan harapan kepada pak anies rasyid baswedan untuk bisa memimpin indonesia,Politik,False
rakyat siap berjuang bersama prabowo gibran untuk meraih kemenangan satu putaran dukungantulus untuk02,Politik,False
info a1 istana lagi panik elektabilitas prabowo terus menerus turun karena tim ahli sudah mengundurkan diri satu putaran gagal putaran kedua pasti kalah bonus tidak keluar eh malah pada masuk penjara,Politik,False
tingkat kemiskinan di dki jakarta meningkat pada era anies baswedan mcdonald indonesia absent no more paslon 1 omon nyebokin nyerang el chudai anies mamat gunshop gaza morningg,Politik,False
manfaatkan bonus demografi alam ganjar dorong anak muda berprestasi di level internasional,Sumber Daya Alam,False
mendampingi pak prabowo menandatangani kerja sama akademi sepak bola garudayaksa dengan aspire academy qatar semoga kerja sama ini akan berperan dalam meningkatkan kualitas pembinaan pemain usia muda di indonesia,Politik,False
aneh sekelas mentri pengurus pb nu kaya harta amp ilmu dalam golongan masyarakat ilmiah ternyata berubah menjadi,Sosial Budaya,False
desak anies ini legal kayaknya soalnya izinnya bisa dicabut,Politik,False
kemarin di sumbar dan hari ini pak anies ada di tasikmalaya jawa baratluar biasa pak anies tak kenal lelah kamis 4 januari 2024,Sosial Budaya,False
gas poll pak ganjar bantu petani dan nelayan supaya ekonomi jauh lebih baik sukses untuk kemenangan ganjar mahfud,Ekonomi,False
rumah idaman buat semua kalangan capres ganjar pranowo punya program hebat 10 juta rumah baru atau renovasi buat yang berpenghasilan rendah,Ekonomi,False
regulasi hukum yang clear dan simple itulah yang diusung oleh pasangan capres cawapres ganjar pranowo dan prof mahfud md untuk mendukung masuknya investor ke indonesia,Ekonomi,False
justru pak anies d risafel gara2 mau naikin gaji guru dengan cara membuka dulu akar masalahnya yaitu korupsi di kemendikbud,Politik,False
anies janji akan bangun gorontalo jadi kota agropolitan,Politik,False
momen capresku jenguk relawan ganjarmahfud yang jadi korban penganiayaan oknum tni korban slamet andono bercerita kepada dirinya diseret dari jalan raya dan dibawa masuk ke markas batalyon 408 kemudian di situ dipukuli 5 oknum tni miris,Pertahanan dan Keamanan,False
ketahanan pangan di jakarta telah membuktikan selama menjabat menjadi gubernur dki jakarta warga jakarta mendapatkan subsidi pangan dan melakukan kerjasama dg petani lokal untuk memastikan stok pangan dki aman tanpa import jadi ttg ketahanan pangan mslhnya hanya mau atau tidak pemimpin membela petani jika anies bisa membuktikan di jakarta tentu bukanlah mustahil akan melakukannya lg jika terpilih menjadi presiden ri,Pertahanan dan Keamanan,False
kata omon jadi tanah negara daripada dikuasai orang asing lebih baik dikuasai prabowo pertanyaannya selama puluhan tahun ini dengan tanah negara dikuasai prabowo rakyat dapat apa pinter apa itu orang2 yg denger,Politik,False
iya banget optimis pbowogbran mumpuni membangun ekonomi dgn bijak jadi keinginan baik masyarakat utk masa depan nusantara lchztrxi8kjddgx5webzlkhqtaffv0pjqia6,Ekonomi,True
